Gene ID,Majority detection flag
ENSG00000109705,present
ENSG00000109736,present
ENSG00000109738,present
ENSG00000109743,present
ENSG00000109756,present
ENSG00000109758,absent
ENSG00000109762,present
ENSG00000109771,present
ENSG00000109775,present
ENSG00000109787,present
ENSG00000109790,present
ENSG00000109794,present
ENSG00000109805,present
ENSG00000109814,present
ENSG00000109819,present
ENSG00000109832,present
ENSG00000109846,present
ENSG00000109851,absent
ENSG00000109854,present
ENSG00000109861,present
ENSG00000109881,present
ENSG00000109906,present
ENSG00000109911,present
ENSG00000109917,present
ENSG00000109919,present
ENSG00000109920,present
ENSG00000109927,present
ENSG00000109929,present
ENSG00000109943,present
ENSG00000109944,present
ENSG00000109956,present
ENSG00000109971,present
ENSG00000109991,absent
ENSG00000110002,present
ENSG00000110011,present
ENSG00000110013,present
ENSG00000110025,present
ENSG00000110031,present
ENSG00000110042,present
ENSG00000110046,present
ENSG00000110047,present
ENSG00000110048,present
ENSG00000110057,present
ENSG00000110060,present
ENSG00000110063,present
ENSG00000110066,present
ENSG00000110074,present
ENSG00000110075,present
ENSG00000110076,present
ENSG00000110077,present
ENSG00000110079,present
ENSG00000110080,present
ENSG00000110090,present
ENSG00000110092,present
ENSG00000110104,present
ENSG00000110107,present
ENSG00000110108,present
ENSG00000110148,absent
ENSG00000110169,present
ENSG00000110171,present
ENSG00000110172,present
ENSG00000110195,present
ENSG00000110200,present
ENSG00000110203,present
ENSG00000110218,present
ENSG00000110237,present
ENSG00000110243,absent
ENSG00000110244,absent
ENSG00000110245,absent
ENSG00000110274,present
ENSG00000110315,present
ENSG00000110318,present
ENSG00000110321,present
ENSG00000110324,present
ENSG00000110328,present
ENSG00000110330,present
ENSG00000110344,present
ENSG00000110367,present
ENSG00000110375,absent
ENSG00000110395,present
ENSG00000110400,present
ENSG00000110422,present
ENSG00000110427,present
ENSG00000110429,present
ENSG00000110435,present
ENSG00000110436,present
ENSG00000110442,present
ENSG00000110446,present
ENSG00000110448,present
ENSG00000110455,present
ENSG00000110484,absent
ENSG00000110492,present
ENSG00000110497,present
ENSG00000110514,present
ENSG00000110536,present
ENSG00000110583,present
ENSG00000110619,present
ENSG00000110628,present
ENSG00000110651,present
ENSG00000110660,present
ENSG00000110665,present
ENSG00000110675,present
ENSG00000110680,absent
ENSG00000110693,present
ENSG00000110696,present
ENSG00000110697,present
ENSG00000110700,present
ENSG00000110711,present
ENSG00000110713,present
ENSG00000110717,present
ENSG00000110719,present
ENSG00000110721,present
ENSG00000110723,present
ENSG00000110756,present
ENSG00000110768,present
ENSG00000110777,present
ENSG00000110786,present
ENSG00000110799,present
ENSG00000110801,present
ENSG00000110811,present
ENSG00000110841,present
ENSG00000110844,present
ENSG00000110848,present
ENSG00000110851,present
ENSG00000110852,present
ENSG00000110871,present
ENSG00000110876,present
ENSG00000110880,present
ENSG00000110881,present
ENSG00000110887,absent
ENSG00000110888,present
ENSG00000110900,present
ENSG00000110906,present
ENSG00000110911,present
ENSG00000110917,present
ENSG00000110921,present
ENSG00000110925,present
ENSG00000110931,present
ENSG00000110934,present
ENSG00000110944,present
ENSG00000110955,present
ENSG00000110958,present
ENSG00000110975,present
ENSG00000110987,present
ENSG00000111011,present
ENSG00000111012,present
ENSG00000111046,absent
ENSG00000111049,absent
ENSG00000111052,present
ENSG00000111057,present
ENSG00000111058,present
ENSG00000111077,present
ENSG00000111087,present
ENSG00000111110,present
ENSG00000111142,present
ENSG00000111144,present
ENSG00000111145,present
ENSG00000111181,present
ENSG00000111186,present
ENSG00000111196,present
ENSG00000111199,present
ENSG00000111203,present
ENSG00000111206,present
ENSG00000111215,present
ENSG00000111218,absent
ENSG00000111224,present
ENSG00000111229,present
ENSG00000111231,present
ENSG00000111237,present
ENSG00000111241,absent
ENSG00000111245,present
ENSG00000111247,present
ENSG00000111249,present
ENSG00000111252,present
ENSG00000111254,present
ENSG00000111261,present
ENSG00000111262,absent
ENSG00000111266,present
ENSG00000111269,present
ENSG00000111271,present
ENSG00000111275,present
ENSG00000111276,present
ENSG00000111291,present
ENSG00000111300,present
ENSG00000111305,absent
ENSG00000111319,present
ENSG00000111321,present
ENSG00000111325,present
ENSG00000111328,present
ENSG00000111331,present
ENSG00000111335,present
ENSG00000111339,present
ENSG00000111341,present
ENSG00000111344,present
ENSG00000111348,present
ENSG00000111358,present
ENSG00000111361,present
ENSG00000111364,present
ENSG00000111371,present
ENSG00000111404,present
ENSG00000111405,present
ENSG00000111412,present
ENSG00000111424,present
ENSG00000111432,present
ENSG00000111445,present
ENSG00000111450,present
ENSG00000111452,present
ENSG00000111481,present
ENSG00000111490,present
ENSG00000111530,present
ENSG00000111536,absent
ENSG00000111537,present
ENSG00000111540,present
ENSG00000111554,present
ENSG00000111581,present
ENSG00000111596,present
ENSG00000111602,present
ENSG00000111605,present
ENSG00000111615,present
ENSG00000111639,present
ENSG00000111640,present
ENSG00000111641,present
ENSG00000111642,present
ENSG00000111644,present
ENSG00000111647,present
ENSG00000111652,present
ENSG00000111653,present
ENSG00000111664,present
ENSG00000111665,present
ENSG00000111666,present
ENSG00000111667,present
ENSG00000111669,present
ENSG00000111670,present
ENSG00000111671,present
ENSG00000111674,present
ENSG00000111676,present
ENSG00000111678,present
ENSG00000111679,present
ENSG00000111684,present
ENSG00000111696,present
ENSG00000111700,absent
ENSG00000111701,absent
ENSG00000111704,absent
ENSG00000111707,present
ENSG00000111711,present
ENSG00000111713,absent
ENSG00000111716,present
ENSG00000111725,present
ENSG00000111726,present
ENSG00000111727,present
ENSG00000111728,present
ENSG00000111729,present
ENSG00000111731,present
ENSG00000111732,present
ENSG00000111737,present
ENSG00000111752,present
ENSG00000111775,present
ENSG00000111780,absent
ENSG00000111783,absent
ENSG00000111785,present
ENSG00000111786,present
ENSG00000111788,present
ENSG00000111790,present
ENSG00000111796,present
ENSG00000111799,present
ENSG00000111801,present
ENSG00000111802,present
ENSG00000111816,present
ENSG00000111817,present
ENSG00000111832,present
ENSG00000111834,present
ENSG00000111837,present
ENSG00000111843,present
ENSG00000111845,present
ENSG00000111846,present
ENSG00000111850,present
ENSG00000111859,present
ENSG00000111860,present
ENSG00000111863,present
ENSG00000111875,present
ENSG00000111877,present
ENSG00000111879,present
ENSG00000111880,present
ENSG00000111885,present
ENSG00000111886,present
ENSG00000111897,present
ENSG00000111906,present
ENSG00000111907,present
ENSG00000111911,present
ENSG00000111912,present
ENSG00000111913,present
ENSG00000111961,present
ENSG00000111962,present
ENSG00000111981,absent
ENSG00000112029,present
ENSG00000112031,present
ENSG00000112033,present
ENSG00000112038,present
ENSG00000112039,present
ENSG00000112041,present
ENSG00000112053,present
ENSG00000112062,present
ENSG00000112077,present
ENSG00000112078,present
ENSG00000112079,present
ENSG00000112081,present
ENSG00000112096,present
ENSG00000112110,present
ENSG00000112115,absent
ENSG00000112116,absent
ENSG00000112118,present
ENSG00000112130,present
ENSG00000112137,present
ENSG00000112139,present
ENSG00000112144,present
ENSG00000112146,present
ENSG00000112149,present
ENSG00000112159,present
ENSG00000112164,absent
ENSG00000112167,present
ENSG00000112175,present
ENSG00000112182,present
ENSG00000112183,present
ENSG00000112186,present
ENSG00000112195,present
ENSG00000112200,present
ENSG00000112208,present
ENSG00000112210,present
ENSG00000112212,present
ENSG00000112214,present
ENSG00000112218,present
ENSG00000112232,present
ENSG00000112234,present
ENSG00000112237,present
ENSG00000112238,absent
ENSG00000112242,present
ENSG00000112245,present
ENSG00000112246,absent
ENSG00000112249,present
ENSG00000112273,absent
ENSG00000112276,present
ENSG00000112280,present
ENSG00000112282,present
ENSG00000112290,present
ENSG00000112293,present
ENSG00000112294,present
ENSG00000112297,present
ENSG00000112299,present
ENSG00000112303,present
ENSG00000112304,present
ENSG00000112305,present
ENSG00000112306,present
ENSG00000112308,present
ENSG00000112309,present
ENSG00000112312,present
ENSG00000112319,present
ENSG00000112320,present
ENSG00000112333,absent
ENSG00000112335,present
ENSG00000112337,absent
ENSG00000112339,present
ENSG00000112343,present
ENSG00000112357,present
ENSG00000112365,present
ENSG00000112367,present
ENSG00000112378,present
ENSG00000112379,present
ENSG00000112394,present
ENSG00000112406,present
ENSG00000112414,present
ENSG00000112419,present
ENSG00000112425,present
ENSG00000112462,absent
ENSG00000112473,present
ENSG00000112486,present
ENSG00000112494,present
ENSG00000112499,present
ENSG00000112511,present
ENSG00000112514,present
ENSG00000112530,present
ENSG00000112531,present
ENSG00000112539,absent
ENSG00000112541,present
ENSG00000112559,present
ENSG00000112561,present
ENSG00000112562,present
ENSG00000112576,present
ENSG00000112578,present
ENSG00000112584,present
ENSG00000112592,present
ENSG00000112599,present
ENSG00000112619,present
ENSG00000112624,present
ENSG00000112640,present
ENSG00000112651,present
ENSG00000112655,present
ENSG00000112658,present
ENSG00000112659,present
ENSG00000112667,present
ENSG00000112679,present
ENSG00000112685,present
ENSG00000112695,present
ENSG00000112697,present
ENSG00000112699,present
ENSG00000112701,present
ENSG00000112706,present
ENSG00000112715,present
ENSG00000112739,present
ENSG00000112742,present
ENSG00000112759,present
ENSG00000112761,present
ENSG00000112763,present
ENSG00000112769,present
ENSG00000112773,present
ENSG00000112782,present
ENSG00000112787,present
ENSG00000112796,present
ENSG00000112799,present
ENSG00000112812,present
ENSG00000112818,present
ENSG00000112837,present
ENSG00000112851,present
ENSG00000112852,present
ENSG00000112855,present
ENSG00000112874,present
ENSG00000112877,present
ENSG00000112893,present
ENSG00000112902,present
ENSG00000112936,present
ENSG00000112941,present
ENSG00000112964,present
ENSG00000112972,present
ENSG00000112977,present
ENSG00000112981,present
ENSG00000112983,present
ENSG00000112984,present
ENSG00000112992,present
ENSG00000112996,present
ENSG00000113013,present
ENSG00000113048,present
ENSG00000113068,present
ENSG00000113070,present
ENSG00000113073,present
ENSG00000113083,present
ENSG00000113088,present
ENSG00000113100,absent
ENSG00000113108,present
ENSG00000113119,present
ENSG00000113140,present
ENSG00000113141,present
ENSG00000113161,present
ENSG00000113163,present
ENSG00000113194,present
ENSG00000113196,absent
ENSG00000113205,present
ENSG00000113209,present
ENSG00000113211,present
ENSG00000113212,present
ENSG00000113231,present
ENSG00000113240,present
ENSG00000113248,present
ENSG00000113249,present
ENSG00000113262,present
ENSG00000113263,present
ENSG00000113269,present
ENSG00000113272,present
ENSG00000113273,present
ENSG00000113282,present
ENSG00000113296,present
ENSG00000113300,present
ENSG00000113302,present
ENSG00000113303,present
ENSG00000113312,present
ENSG00000113318,present
ENSG00000113319,present
ENSG00000113327,absent
ENSG00000113328,present
ENSG00000113356,present
ENSG00000113360,present
ENSG00000113361,present
ENSG00000113368,present
ENSG00000113369,present
ENSG00000113384,present
ENSG00000113387,present
ENSG00000113389,present
ENSG00000113391,present
ENSG00000113396,present
ENSG00000113407,present
ENSG00000113430,absent
ENSG00000113441,present
ENSG00000113448,present
ENSG00000113456,present
ENSG00000113460,present
ENSG00000113492,absent
ENSG00000113494,present
ENSG00000113504,present
ENSG00000113520,present
ENSG00000113522,present
ENSG00000113525,present
ENSG00000113532,present
ENSG00000113552,present
ENSG00000113555,present
ENSG00000113558,present
ENSG00000113569,present
ENSG00000113575,present
ENSG00000113578,present
ENSG00000113580,present
ENSG00000113583,present
ENSG00000113593,present
ENSG00000113594,present
ENSG00000113595,present
ENSG00000113597,present
ENSG00000113600,present
ENSG00000113615,present
ENSG00000113621,present
ENSG00000113638,present
ENSG00000113643,present
ENSG00000113645,present
ENSG00000113648,present
ENSG00000113649,present
ENSG00000113657,present
ENSG00000113658,present
ENSG00000113712,present
ENSG00000113716,present
ENSG00000113719,present
ENSG00000113721,present
ENSG00000113722,present
ENSG00000113732,present
ENSG00000113734,present
ENSG00000113739,present
ENSG00000113742,present
ENSG00000113749,present
ENSG00000113758,present
ENSG00000113761,present
ENSG00000113763,absent
ENSG00000113790,present
ENSG00000113805,present
ENSG00000113810,present
ENSG00000113811,present
ENSG00000113812,present
ENSG00000113838,present
ENSG00000113845,present
ENSG00000113851,present
ENSG00000113889,absent
ENSG00000113905,absent
ENSG00000113916,present
ENSG00000113924,present
ENSG00000113946,present
ENSG00000113966,present
ENSG00000113971,present
ENSG00000114013,present
ENSG00000114019,present
ENSG00000114021,present
ENSG00000114023,present
ENSG00000114026,present
ENSG00000114030,present
ENSG00000114054,present
ENSG00000114062,present
ENSG00000114098,present
ENSG00000114107,present
ENSG00000114113,present
ENSG00000114115,present
ENSG00000114120,present
ENSG00000114124,absent
ENSG00000114125,present
ENSG00000114126,present
ENSG00000114127,present
ENSG00000114166,present
ENSG00000114200,present
ENSG00000114204,present
ENSG00000114209,present
ENSG00000114248,present
ENSG00000114251,present
ENSG00000114268,present
ENSG00000114270,present
ENSG00000114279,present
ENSG00000114302,present
ENSG00000114315,present
ENSG00000114316,present
ENSG00000114331,present
ENSG00000114346,present
ENSG00000114349,absent
ENSG00000114353,present
ENSG00000114354,present
ENSG00000114374,present
ENSG00000114378,present
ENSG00000114383,present
ENSG00000114388,present
ENSG00000114391,present
ENSG00000114395,present
ENSG00000114405,present
ENSG00000114416,present
ENSG00000114423,present
ENSG00000114439,present
ENSG00000114446,present
ENSG00000114450,present
ENSG00000114455,present
ENSG00000114473,present
ENSG00000114480,present
ENSG00000114487,absent
ENSG00000114491,present
ENSG00000114503,present
ENSG00000114520,present
ENSG00000114529,present
ENSG00000114541,present
ENSG00000114544,present
ENSG00000114547,present
ENSG00000114554,present
ENSG00000114573,present
ENSG00000114626,present
ENSG00000114631,present
ENSG00000114638,present
ENSG00000114646,present
ENSG00000114648,present
ENSG00000114650,present
ENSG00000114654,present
ENSG00000114656,present
ENSG00000114670,present
ENSG00000114686,present
ENSG00000114698,present
ENSG00000114735,present
